Dates,Type,Price,Size
10:34:00,ASK,5590,2
10:34:00,BID,5589,11
10:34:00,BID,5584,1
10:34:00,ASK,5589,1
10:34:00,ASK,5589,2
10:34:00,ASK,5589,1
10:34:00,ASK,5589,3
10:34:00,ASK,5589,2
10:34:00,BID,5589,11
10:34:00,ASK,5590,2
10:34:00,BID,5589,10
10:34:00,ASK,5590,1
10:34:00,BID,5589,9
10:34:00,BID,5589,10
10:34:00,BID,5589,9
10:34:00,BID,5589,8
10:34:00,BID,5589,9
10:34:00,BID,5589,8
10:34:00,BID,5584,1
10:34:00,ASK,5589,1
10:34:00,BID,5589,8
10:34:00,ASK,5590,1
10:34:00,BID,5590,6
10:34:00,ASK,5591,1
10:34:00,BID,5590,5
10:34:00,BID,5590,4
10:34:00,BID,5589,10
10:34:00,ASK,5590,1
10:34:00,BID,5589,8
10:34:00,BID,5589,7
10:34:00,BID,5589,8
10:34:00,BID,5589,9
10:34:00,BID,5589,10
10:34:00,BID,5589,8
10:34:00,BID,5589,9
10:34:00,BID,5589,8
10:34:00,BID,5589,7
10:34:00,BID,5589,6
10:34:00,BID,5588,1
10:34:00,ASK,5589,1
10:34:01,BID,5589,6
10:34:01,ASK,5590,1
10:34:03,BID,5588,1
10:34:04,ASK,5589,2
10:34:05,BID,5588,2
10:34:06,TRADE,5589,1
10:34:06,ASK,5589,1
10:34:07,TRADE,5589,1
10:34:07,BID,5589,4
10:34:07,ASK,5590,1
10:34:07,TRADE,5590,1
10:34:07,TRADE,5589,1
10:34:07,BID,5589,3
10:34:07,TRADE,5589,1
10:34:07,BID,5589,2
10:34:07,TRADE,5589,2
10:34:07,BID,5588,2
10:34:07,ASK,5589,1
10:34:07,BID,5588,1
10:34:07,TRADE,5589,1
10:34:07,ASK,5590,1
10:34:07,BID,5589,1
10:34:07,TRADE,5589,1
10:34:07,BID,5588,1
10:34:07,ASK,5589,1
10:34:07,BID,5588,2
10:34:07,BID,5588,1
10:34:09,TRADE,5589,1
10:34:09,ASK,5590,1
10:34:09,BID,5588,2
10:34:09,ASK,5589,1
10:34:09,BID,5588,1
10:34:10,BID,5588,2
10:34:11,TRADE,5589,1
10:34:11,ASK,5590,1
10:34:11,ASK,5589,1
10:34:11,TRADE,5589,1
10:34:11,ASK,5590,1
10:34:11,ASK,5589,1
10:34:12,TRADE,5589,1
10:34:12,ASK,5590,1
10:34:12,ASK,5589,1
10:34:12,BID,5588,1
10:34:12,BID,5588,2
10:34:13,TRADE,5589,1
10:34:13,ASK,5591,1
10:34:13,ASK,5589,1
10:34:13,TRADE,5589,1
10:34:13,ASK,5591,1
10:34:14,BID,5589,2
10:34:17,BID,5589,1
10:34:17,BID,5589,2
10:34:18,BID,5589,1
10:34:19,BID,5588,3
10:34:19,BID,5589,1
10:34:20,BID,5590,1
10:34:21,BID,5589,1
10:34:22,TRADE,5589,1
10:34:22,BID,5588,2
10:34:25,BID,5589,1
10:34:26,ASK,5590,1
10:34:26,BID,5588,2
10:34:28,BID,5589,2
10:34:29,BID,5589,1
10:34:29,BID,5588,2
10:34:31,BID,5588,1
10:34:34,BID,5589,1
10:34:38,BID,5586,2
10:34:38,BID,5586,1
10:34:39,BID,5586,8
10:34:39,BID,5586,9
10:34:40,BID,5586,4
10:34:41,BID,5586,5
10:34:43,ASK,5590,2
10:34:43,ASK,5590,3
10:34:45,ASK,5590,4
10:34:45,ASK,5590,5
10:34:46,ASK,5590,4
10:34:48,ASK,5589,5
10:34:48,ASK,5589,4
10:34:49,BID,5588,1
10:34:49,ASK,5590,9
10:34:49,BID,5586,3
10:34:49,BID,5586,2
10:34:49,BID,5586,1
10:34:51,ASK,5590,10
10:34:52,ASK,5589,2
10:34:52,ASK,5589,3
10:34:55,ASK,5589,4
10:34:55,ASK,5589,3
10:34:56,BID,5586,2
10:34:56,BID,5586,3
10:34:56,BID,5586,4
10:34:56,BID,5586,3
10:34:56,ASK,5589,2
10:34:56,BID,5586,2
10:34:56,BID,5586,1
10:34:59,ASK,5589,3
10:34:59,ASK,5589,4
10:35:00,ASK,5589,5
10:35:00,ASK,5589,4
10:35:00,ASK,5589,3
10:35:00,ASK,5589,4
10:35:00,ASK,5589,5
10:35:00,ASK,5589,4
10:35:00,ASK,5589,5
10:35:00,ASK,5589,6
10:35:01,ASK,5588,1
10:35:01,ASK,5588,2
10:35:01,BID,5584,1
10:35:02,BID,5587,5
10:35:02,TRADE,5587,5
10:35:02,BID,5584,1
10:35:02,ASK,5587,5
10:35:03,ASK,5587,6
10:35:03,BID,5583,2
10:35:03,ASK,5587,7
10:35:03,ASK,5586,1
10:35:03,ASK,5586,2
10:35:04,ASK,5586,5
10:35:07,ASK,5586,2
10:35:07,ASK,5584,3
10:35:07,BID,5583,1
10:35:11,BID,5583,2
10:35:12,ASK,5584,4
10:35:13,TRADE,5584,1
10:35:13,BID,5583,1
10:35:13,ASK,5584,3
10:35:14,TRADE,5583,10
10:35:14,BID,5583,2
10:35:16,TRADE,5583,11
10:35:16,BID,5582,3
10:35:16,ASK,5583,2
10:35:16,BID,5582,2
10:35:19,TRADE,5583,1
10:35:19,ASK,5583,1
10:35:20,TRADE,5583,1
10:35:20,BID,5583,1
10:35:20,ASK,5584,3
10:35:20,BID,5582,2
10:35:20,BID,5582,3
10:35:21,BID,5583,1
10:35:21,BID,5582,3
10:35:21,BID,5582,2
10:35:22,BID,5582,3
10:35:22,BID,5582,4
10:35:22,BID,5582,3
10:35:23,BID,5582,2
10:35:25,BID,5583,1
10:35:25,BID,5583,2
10:35:25,BID,5583,3
10:35:25,BID,5583,4
10:35:26,ASK,5584,1
10:35:26,BID,5583,2
10:35:29,BID,5582,6
10:35:29,BID,5582,2
10:35:29,ASK,5584,2
10:35:29,ASK,5584,3
10:35:29,ASK,5584,4
10:35:29,ASK,5583,1
10:35:29,ASK,5583,2
10:35:30,BID,5581,1
10:35:30,ASK,5582,1
10:35:30,ASK,5582,2
10:35:31,ASK,5582,1
10:35:31,ASK,5583,1
10:35:31,ASK,5584,4
10:35:32,ASK,5584,3
10:35:33,ASK,5583,1
10:35:34,ASK,5584,3
10:35:35,ASK,5583,1
10:35:35,ASK,5583,2
10:35:35,ASK,5583,1
10:35:37,ASK,5583,2
10:35:41,BID,5579,3
10:35:41,ASK,5581,2
10:35:41,BID,5579,2
10:35:41,BID,5579,1
10:35:41,ASK,5581,1
10:35:41,BID,5581,1
10:35:41,ASK,5583,2
10:35:42,ASK,5583,1
10:35:42,ASK,5582,1
10:35:43,BID,5579,4
10:35:43,ASK,5581,1
10:35:43,BID,5579,3
10:35:43,BID,5579,2
10:35:43,BID,5579,1
10:35:43,BID,5576,2
10:35:43,BID,5576,3
10:35:43,BID,5576,4
10:35:43,BID,5576,5
10:35:43,ASK,5580,1
10:35:43,BID,5577,1
10:35:43,BID,5577,2
10:35:43,BID,5577,3
10:35:43,ASK,5581,1
10:35:43,BID,5581,1
10:35:43,ASK,5582,3
10:35:43,ASK,5582,2
10:35:43,ASK,5582,1
10:35:43,ASK,5583,1
10:35:43,ASK,5583,2
10:35:43,BID,5581,2
10:35:44,ASK,5583,1
10:35:45,ASK,5583,2
10:35:45,BID,5581,1
10:35:45,ASK,5583,3
10:35:46,BID,5581,6
10:35:46,ASK,5583,2
10:35:46,ASK,5583,1
10:35:46,ASK,5584,5
10:35:46,ASK,5584,4
10:35:46,ASK,5584,3
10:35:48,ASK,5584,4
10:35:49,BID,5581,5
10:35:49,ASK,5584,5
10:35:50,BID,5581,3
10:35:50,ASK,5583,1
10:35:50,ASK,5583,2
10:35:51,ASK,5583,3
10:35:52,BID,5581,2
10:35:52,ASK,5583,2
10:35:52,ASK,5584,6
10:35:52,BID,5581,3
10:35:52,BID,5581,4
10:35:52,BID,5581,5
10:35:52,ASK,5584,5
10:35:52,ASK,5584,4
10:35:53,BID,5581,4
10:35:53,BID,5581,5
10:35:53,ASK,5584,5
10:35:53,ASK,5584,6
10:35:53,ASK,5583,1
10:35:53,ASK,5584,6
10:35:53,ASK,5584,5
10:35:53,ASK,5584,4
10:35:54,BID,5581,6
10:35:55,ASK,5584,6
10:35:55,BID,5581,5
10:35:56,BID,5581,6
10:35:56,ASK,5584,5
10:35:58,BID,5581,5
10:35:59,ASK,5583,1
10:35:59,ASK,5583,2
10:36:00,BID,5582,7
10:36:00,ASK,5584,5
10:36:00,ASK,5584,1
10:36:00,BID,5583,1
10:36:00,BID,5582,7
10:36:00,BID,5583,1
10:36:00,BID,5582,7
10:36:00,ASK,5584,2
10:36:00,ASK,5584,1
10:36:00,ASK,5584,2
10:36:00,ASK,5584,1
10:36:00,BID,5583,2
10:36:00,BID,5582,7
10:36:00,ASK,5584,2
10:36:00,ASK,5584,1
10:36:00,BID,5583,1
10:36:00,BID,5582,7
10:36:00,ASK,5584,2
10:36:00,ASK,5584,1
10:36:01,BID,5581,7
10:36:01,ASK,5584,2
10:36:01,BID,5581,6
10:36:01,BID,5581,5
10:36:01,ASK,5584,3
10:36:02,ASK,5584,2
10:36:02,BID,5582,2
10:36:04,ASK,5584,3
10:36:05,ASK,5584,2
10:36:05,ASK,5584,1
10:36:05,BID,5581,5
10:36:05,BID,5581,6
10:36:05,BID,5581,5
10:36:05,ASK,5584,2
10:36:05,ASK,5584,3
10:36:05,BID,5583,7
10:36:05,ASK,5584,1
10:36:05,ASK,5585,2
10:36:05,ASK,5584,3
10:36:05,BID,5582,18
10:36:05,ASK,5583,1
10:36:05,TRADE,5583,1
10:36:05,BID,5583,7
10:36:05,ASK,5584,2
10:36:05,ASK,5584,1
10:36:05,ASK,5585,2
10:36:05,ASK,5584,3
10:36:08,BID,5581,7
10:36:08,BID,5582,1
10:36:09,BID,5582,2
10:36:12,BID,5582,3
10:36:12,BID,5583,9
10:36:12,BID,5584,7
10:36:12,ASK,5586,2
10:36:12,ASK,5587,3
10:36:12,BID,5584,10
10:36:12,ASK,5587,2
10:36:12,BID,5585,1
10:36:12,BID,5585,2
10:36:12,BID,5585,3
10:36:12,BID,5585,2
10:36:12,BID,5585,1
10:36:12,BID,5585,2
10:36:12,ASK,5588,5
10:36:12,ASK,5588,4
10:36:12,BID,5585,3
10:36:13,BID,5586,2
10:36:13,BID,5586,3
10:36:13,ASK,5588,3
10:36:13,BID,5586,2
10:36:15,BID,5586,3
10:36:16,ASK,5588,1
10:36:16,BID,5587,1
10:36:16,BID,5587,2
10:36:16,TRADE,5588,1
10:36:16,ASK,5589,3
10:36:16,BID,5587,3
10:36:16,ASK,5589,2
10:36:16,BID,5587,2
10:36:16,ASK,5589,1
10:36:16,BID,5588,1
10:36:16,BID,5587,2
10:36:16,ASK,5589,2
10:36:16,BID,5587,1
10:36:16,BID,5586,4
10:36:16,ASK,5589,3
10:36:16,BID,5586,3
10:36:16,BID,5586,4
10:36:16,BID,5587,1
10:36:16,ASK,5589,2
10:36:16,BID,5586,4
10:36:16,ASK,5589,3
10:36:16,BID,5586,3
10:36:16,BID,5586,2
10:36:16,BID,5586,3
10:36:17,BID,5584,2
10:36:17,ASK,5587,1
10:36:17,ASK,5587,2
10:36:17,BID,5584,3
10:36:17,ASK,5587,1
10:36:17,ASK,5587,2
10:36:17,ASK,5587,3
10:36:17,ASK,5587,2
10:36:17,BID,5584,2
10:36:17,BID,5584,3
10:36:17,BID,5584,4
10:36:17,ASK,5587,1
10:36:17,ASK,5587,2
10:36:17,ASK,5587,3
10:36:17,ASK,5587,2
10:36:17,ASK,5587,1
10:36:17,BID,5585,2
10:36:17,BID,5585,3
10:36:18,BID,5585,2
10:36:18,BID,5585,3
10:36:18,BID,5585,2
10:36:18,ASK,5587,2
10:36:19,ASK,5587,1
10:36:19,ASK,5587,2
10:36:19,BID,5584,3
10:36:19,BID,5584,2
10:36:20,ASK,5587,3
10:36:20,BID,5584,3
10:36:20,BID,5584,4
10:36:20,ASK,5587,2
10:36:20,ASK,5587,1
10:36:21,BID,5586,1
10:36:21,ASK,5588,4
10:36:21,BID,5584,4
10:36:21,ASK,5587,1
10:36:21,ASK,5587,2
10:36:21,ASK,5587,3
10:36:21,BID,5584,3
10:36:21,ASK,5586,1
10:36:21,BID,5584,2
10:36:21,BID,5584,3
10:36:21,ASK,5587,3
10:36:21,ASK,5587,2
10:36:21,ASK,5587,1
10:36:21,ASK,5587,2
10:36:22,ASK,5587,3
10:36:22,BID,5584,2
10:36:22,ASK,5587,4
10:36:24,ASK,5586,1
10:36:24,ASK,5586,2
10:36:26,BID,5585,5
10:36:26,ASK,5587,4
10:36:26,ASK,5587,3
10:36:27,BID,5585,3
10:36:27,ASK,5587,2
10:36:27,ASK,5587,1
10:36:28,BID,5585,4
10:36:28,BID,5585,1
10:36:29,BID,5584,3
10:36:29,ASK,5586,1
10:36:29,ASK,5587,1
10:36:29,ASK,5586,1
10:36:31,BID,5585,1
10:36:31,ASK,5587,1
10:36:31,BID,5584,3
10:36:31,ASK,5587,2
10:36:31,ASK,5586,1
10:36:32,BID,5584,1
10:36:32,BID,5583,5
10:36:32,ASK,5585,1
10:36:32,ASK,5585,2
10:36:33,ASK,5586,2
10:36:33,BID,5584,3
10:36:33,ASK,5586,1
10:36:33,ASK,5586,2
10:36:34,BID,5584,5
10:36:36,TRADE,5586,1
10:36:35,ASK,5586,1
10:36:36,ASK,5587,2
10:36:36,ASK,5586,1
10:36:36,ASK,5587,4
10:36:36,ASK,5587,3
10:36:37,ASK,5587,2
10:36:37,ASK,5587,3
10:36:38,BID,5585,1
10:36:38,ASK,5587,2
10:36:38,ASK,5587,1
10:36:39,ASK,5587,2
10:36:39,ASK,5587,3
10:36:39,ASK,5587,4
10:36:39,ASK,5587,3
10:36:41,ASK,5588,8
10:36:42,ASK,5587,1
10:36:43,ASK,5587,2
10:36:43,ASK,5587,3
10:36:45,BID,5584,6
10:36:47,ASK,5587,8
10:36:48,BID,5584,3
10:36:48,BID,5584,5
10:36:48,BID,5584,4
10:36:49,BID,5584,2
10:36:49,BID,5584,1
10:36:52,BID,5584,5
10:36:54,BID,5584,3
10:36:54,BID,5584,2
10:36:54,BID,5584,1
10:36:55,BID,5584,5
10:36:59,BID,5584,2
10:36:59,BID,5584,3
10:37:00,BID,5584,2
10:37:00,BID,5584,6
10:37:00,BID,5585,9
10:37:00,ASK,5588,12
10:37:00,ASK,5588,11
10:37:00,ASK,5588,10
10:37:00,ASK,5588,9
10:37:01,BID,5585,7
10:37:02,BID,5584,7
10:37:03,ASK,5588,10
10:37:03,ASK,5587,2
10:37:03,ASK,5587,3
10:37:04,ASK,5586,1
10:37:06,BID,5584,6
10:37:07,BID,5584,7
10:37:11,BID,5585,2
10:37:11,BID,5585,3
10:37:11,TRADE,5586,1
10:37:11,ASK,5588,9
10:37:12,ASK,5588,6
10:37:12,ASK,5588,4
10:37:14,BID,5585,2
10:37:14,BID,5584,7
10:37:14,ASK,5588,5
10:37:14,ASK,5588,6
10:37:14,ASK,5587,2
10:37:14,ASK,5587,3
10:37:15,ASK,5588,6
10:37:16,ASK,5588,5
10:37:17,ASK,5588,6
10:37:18,ASK,5587,3
10:37:18,ASK,5587,4
10:37:18,ASK,5587,3
10:37:18,ASK,5587,4
10:37:19,ASK,5587,3
10:37:19,ASK,5587,4
10:37:19,ASK,5587,7
10:37:19,BID,5584,6
10:37:19,BID,5584,4
10:37:19,BID,5584,3
10:37:19,BID,5583,5
10:37:19,ASK,5586,1
10:37:19,ASK,5586,2
10:37:19,ASK,5586,3
10:37:19,ASK,5586,2
10:37:19,ASK,5586,3
10:37:19,BID,5582,1
10:37:19,ASK,5585,1
10:37:19,BID,5581,4
10:37:19,ASK,5585,2
10:37:19,ASK,5585,3
10:37:20,ASK,5584,2
10:37:20,ASK,5584,3
10:37:21,BID,5581,3
10:37:21,BID,5581,1
10:37:21,ASK,5584,4
10:37:22,ASK,5584,3
10:37:25,ASK,5584,4
10:37:25,ASK,5583,1
10:37:25,ASK,5582,1
10:37:28,ASK,5583,1
10:37:28,ASK,5582,1
10:37:29,ASK,5583,1
10:37:29,ASK,5582,1
10:37:32,ASK,5582,2
10:37:32,ASK,5582,1
10:37:33,ASK,5582,2
10:37:35,ASK,5582,3
10:37:43,TRADE,5582,2
10:37:43,ASK,5582,1
10:37:43,ASK,5583,1
10:37:45,ASK,5582,1
10:38:00,BID,5581,5
10:38:00,ASK,5583,1
10:38:00,ASK,5584,2
10:38:00,BID,5582,1
10:38:00,ASK,5584,1
10:38:00,BID,5582,2
10:38:00,ASK,5585,2
10:38:00,BID,5582,1
10:38:00,ASK,5584,1
10:38:01,BID,5581,5
10:38:03,BID,5581,1
10:38:03,ASK,5583,1
10:38:03,ASK,5584,3
10:38:04,ASK,5584,2
10:38:04,ASK,5584,1
10:38:05,ASK,5584,2
10:38:05,ASK,5584,3
10:38:06,ASK,5584,2
10:38:06,ASK,5585,1
10:38:06,ASK,5586,10
10:38:06,ASK,5586,9
10:38:06,BID,5581,2
10:38:06,ASK,5585,1
10:38:06,BID,5581,3
10:38:06,ASK,5585,2
10:38:06,BID,5581,2
10:38:06,BID,5581,3
10:38:06,BID,5583,4
10:38:06,ASK,5586,8
10:38:06,ASK,5586,7
10:38:08,BID,5581,4
10:38:08,BID,5582,1
10:38:08,BID,5582,2
10:38:08,ASK,5586,6
10:38:08,BID,5583,1
10:38:08,BID,5582,3
10:38:08,ASK,5585,2
10:38:08,BID,5582,2
10:38:11,ASK,5585,3
10:38:12,BID,5583,4
10:38:12,ASK,5586,6
10:38:14,BID,5583,1
10:38:14,BID,5582,4
10:38:14,ASK,5586,7
10:38:14,ASK,5586,6
10:38:14,ASK,5586,7
10:38:14,BID,5582,5
10:38:14,ASK,5586,6
10:38:14,ASK,5585,3
10:38:14,BID,5582,4
10:38:15,ASK,5585,4
10:38:15,BID,5582,2
10:38:19,BID,5582,1
10:38:20,ASK,5585,7
10:38:21,BID,5581,3
10:38:21,ASK,5584,1
10:38:21,BID,5581,2
10:38:21,ASK,5584,2
10:38:21,BID,5581,1
10:38:21,ASK,5583,1
10:38:22,ASK,5584,1
10:38:22,ASK,5584,2
10:38:24,ASK,5584,5
10:38:24,ASK,5583,1
10:38:26,ASK,5583,2
10:38:27,ASK,5583,3
10:38:27,ASK,5583,2
10:38:28,ASK,5583,1
10:38:29,ASK,5583,2
10:38:30,ASK,5583,1
10:38:36,ASK,5583,2
10:38:37,ASK,5583,3
10:38:37,BID,5582,2
10:38:37,ASK,5583,2
10:38:37,BID,5581,1
10:38:41,ASK,5583,3
10:38:41,ASK,5583,2
10:38:42,ASK,5583,3
10:38:42,ASK,5582,1
10:38:42,BID,5579,2
10:38:42,ASK,5581,1
10:38:42,BID,5578,1
10:38:42,BID,5577,2
10:38:42,BID,5578,1
10:38:44,BID,5578,2
10:38:44,BID,5578,3
10:38:47,BID,5578,2
10:38:47,BID,5578,1
10:38:48,BID,5578,2
10:38:53,BID,5578,3
10:38:53,BID,5579,1
10:38:53,BID,5581,1
10:38:53,ASK,5583,2
10:38:53,ASK,5583,1
10:38:54,ASK,5583,2
10:38:55,ASK,5583,1
10:38:57,ASK,5584,3
10:38:57,ASK,5584,2
10:38:58,ASK,5584,3
10:38:58,ASK,5584,4
10:38:59,ASK,5584,3
10:39:00,ASK,5584,4
10:39:03,ASK,5584,3
10:39:03,ASK,5584,2
10:39:04,ASK,5584,3
10:39:04,ASK,5584,4
10:39:08,ASK,5584,5
10:39:11,ASK,5583,1
10:39:11,BID,5580,4
10:39:17,BID,5580,6
10:39:18,BID,5580,5
10:39:18,BID,5580,4
10:39:19,BID,5580,5
10:39:19,ASK,5584,4
10:39:19,ASK,5584,3
10:39:19,BID,5580,6
10:39:19,BID,5581,1
10:39:19,BID,5581,2
10:39:20,BID,5581,1
10:39:20,BID,5580,4
10:39:20,BID,5580,5
10:39:20,BID,5580,6
10:39:22,ASK,5584,4
10:39:25,BID,5580,7
10:39:27,BID,5581,1
10:39:27,BID,5581,2
10:39:27,BID,5581,3
10:39:27,BID,5581,2
10:39:28,BID,5581,3
10:39:28,BID,5581,4
10:39:29,ASK,5585,7
10:39:29,BID,5581,5
10:39:30,ASK,5585,8
10:39:30,BID,5581,4
10:39:30,ASK,5584,1
10:39:30,BID,5581,5
10:39:32,ASK,5585,7
10:39:32,BID,5581,4
10:39:33,BID,5582,1
10:39:34,BID,5582,2
10:39:34,ASK,5585,8
10:39:34,BID,5582,1
10:39:34,BID,5581,1
10:39:34,BID,5580,5
10:39:34,BID,5580,4
10:39:34,BID,5581,1
10:39:34,ASK,5585,9
10:39:34,ASK,5584,1
10:39:34,ASK,5584,2
10:39:34,BID,5580,4
10:39:34,ASK,5584,3
10:39:34,ASK,5584,2
10:39:34,ASK,5584,1
10:39:34,ASK,5585,9
10:39:34,ASK,5584,1
10:39:34,BID,5581,1
10:39:34,ASK,5584,2
10:39:34,BID,5580,5
10:39:34,ASK,5584,1
10:39:34,ASK,5585,7
10:39:34,BID,5580,4
10:39:34,ASK,5584,1
10:39:34,ASK,5585,7
10:39:34,BID,5580,5
10:39:35,ASK,5585,4
10:39:35,BID,5580,6
10:39:35,BID,5581,1
10:39:35,ASK,5585,5
10:39:35,BID,5581,2
10:39:35,ASK,5585,4
10:39:35,BID,5581,3
10:39:36,ASK,5584,3
10:39:36,BID,5581,2
10:39:36,BID,5581,1
10:39:40,BID,5581,2
10:39:40,BID,5581,3
10:39:41,ASK,5585,4
10:39:42,BID,5581,4
10:39:42,BID,5582,1
10:39:42,BID,5582,2
10:39:43,ASK,5585,3
10:39:44,BID,5582,1
10:39:44,BID,5582,2
10:39:44,BID,5582,1
10:39:44,BID,5581,4
10:39:44,ASK,5584,1
10:39:44,BID,5581,3
10:39:44,TRADE,5581,1
10:39:44,BID,5581,2
10:39:44,BID,5581,1
10:39:45,BID,5581,2
10:39:46,BID,5581,3
10:39:47,BID,5581,2
10:39:48,BID,5581,1
10:39:48,ASK,5584,2
10:39:50,BID,5581,2
10:39:50,BID,5581,3
10:39:51,BID,5581,2
10:39:52,ASK,5584,1
10:39:53,BID,5581,3
10:39:53,ASK,5584,2
10:39:53,BID,5581,2
10:39:54,BID,5581,1
10:39:55,BID,5581,2
10:39:56,BID,5581,1
10:40:01,BID,5581,2
10:40:01,ASK,5584,3
10:40:02,BID,5581,1
10:40:02,BID,5581,2
10:40:02,ASK,5584,4
10:40:02,BID,5581,1
10:40:04,BID,5581,2
10:40:07,BID,5581,3
10:40:08,ASK,5584,3
10:40:08,ASK,5584,2
10:40:11,BID,5581,2
10:40:13,ASK,5584,1
10:40:13,ASK,5584,2
10:40:13,ASK,5584,3
10:40:13,BID,5581,1
10:40:13,ASK,5584,2
10:40:13,ASK,5584,3
10:40:15,ASK,5584,4
10:40:15,ASK,5584,3
10:40:15,BID,5581,2
10:40:18,ASK,5584,2
10:40:18,ASK,5584,3
10:40:18,BID,5581,1
10:40:21,ASK,5584,4
10:40:24,BID,5581,2
10:40:24,ASK,5584,3
10:40:26,ASK,5584,2
10:40:26,ASK,5584,3
10:40:29,BID,5581,1
10:40:29,ASK,5584,1
10:40:29,BID,5581,2
10:40:29,BID,5582,2
10:40:29,BID,5582,1
10:40:29,BID,5582,2
10:40:29,BID,5582,1
10:40:31,BID,5581,1
10:40:31,BID,5581,2
10:40:34,BID,5581,3
10:40:35,BID,5581,2
10:40:37,BID,5581,1
10:40:39,BID,5581,2
10:40:44,ASK,5584,2
10:40:44,ASK,5584,1
10:40:44,ASK,5584,2
10:40:44,ASK,5584,1
10:40:44,BID,5582,1
10:40:46,BID,5581,1
10:40:46,BID,5581,2
10:40:46,BID,5581,3
10:40:47,BID,5581,2
10:40:47,BID,5581,3
10:40:50,BID,5582,1
10:40:53,BID,5581,3
10:40:53,BID,5581,2
10:40:53,ASK,5584,2
10:40:53,BID,5581,1
10:40:53,ASK,5584,3
10:40:53,BID,5581,2
10:40:53,ASK,5584,2
10:40:55,BID,5581,1
10:40:55,BID,5580,2
10:40:55,BID,5580,3
10:40:55,BID,5580,4
10:40:55,BID,5581,1
10:40:55,BID,5581,2
10:40:57,BID,5581,3
10:40:58,ASK,5584,3
10:41:00,BID,5581,2
10:41:00,BID,5581,1
10:41:02,BID,5580,2
10:41:02,BID,5580,3
10:41:02,BID,5580,4
10:41:02,BID,5580,5
10:41:03,BID,5580,4
10:41:03,BID,5580,5
10:41:03,ASK,5583,1
10:41:03,BID,5580,4
10:41:03,ASK,5584,3
10:41:03,ASK,5584,2
10:41:03,BID,5580,5
10:41:03,ASK,5584,3
10:41:04,BID,5580,4
10:41:04,ASK,5584,4
10:41:05,BID,5580,5
10:41:05,BID,5580,3
10:41:05,BID,5580,2
10:41:05,BID,5580,3
10:41:05,ASK,5584,5
10:41:05,BID,5581,1
10:41:05,BID,5581,2
10:41:05,ASK,5584,4
10:41:06,ASK,5584,3
10:41:07,BID,5581,1
10:41:08,BID,5581,2
10:41:10,BID,5581,3
10:41:11,BID,5581,2
10:41:12,ASK,5584,4
10:41:13,BID,5581,3
10:41:13,BID,5581,2
10:41:15,BID,5580,2
10:41:15,ASK,5583,3
10:41:15,BID,5580,1
10:41:15,BID,5580,2
10:41:15,ASK,5583,4
10:41:15,ASK,5583,5
10:41:16,ASK,5583,6
10:41:17,ASK,5583,5
10:41:18,ASK,5583,6
10:41:18,BID,5580,1
10:41:21,ASK,5583,7
10:41:22,BID,5579,4
10:41:22,BID,5579,3
10:41:22,BID,5579,2
10:41:24,ASK,5583,8
10:41:24,BID,5579,3
10:41:25,BID,5579,4
10:41:25,BID,5579,3
10:41:27,BID,5579,4
10:41:31,BID,5579,3
10:41:32,ASK,5583,9
10:41:34,BID,5579,5
10:41:34,ASK,5582,2
10:41:34,BID,5579,6
10:41:34,ASK,5582,4
10:41:34,BID,5580,1
10:41:34,BID,5580,2
10:41:34,ASK,5582,5
10:41:35,BID,5580,3
10:41:35,BID,5580,2
10:41:37,BID,5580,1
10:41:38,BID,5580,2
10:41:41,ASK,5582,3
10:41:41,BID,5580,1
10:41:41,ASK,5582,1
10:41:44,BID,5579,2
10:41:44,BID,5579,3
10:41:45,BID,5579,2
10:41:46,BID,5579,3
10:41:48,BID,5579,2
10:41:51,BID,5579,3
10:41:52,BID,5580,1
10:41:52,BID,5580,2
10:41:53,BID,5580,3
10:41:53,BID,5580,2
10:41:53,BID,5580,1
10:41:53,BID,5579,3
10:41:53,BID,5579,2
10:41:56,BID,5579,3
10:41:59,BID,5579,2
10:42:00,BID,5579,3
10:42:01,BID,5579,6
10:42:02,BID,5580,1
10:42:02,BID,5580,2
10:42:02,BID,5580,1
10:42:02,BID,5580,2
10:42:03,BID,5580,5
10:42:03,BID,5581,1
10:42:03,BID,5581,2
10:42:03,BID,5581,3
10:42:03,BID,5581,2
10:42:03,BID,5581,1
10:42:03,BID,5580,5
10:42:04,BID,5580,4
10:42:05,BID,5580,3
10:42:15,BID,5580,4
10:42:17,BID,5579,7
10:42:17,ASK,5581,3
10:42:17,BID,5579,6
10:42:17,ASK,5581,4
10:42:17,BID,5579,7
10:42:17,ASK,5581,5
10:42:19,BID,5579,6
10:42:21,ASK,5581,4
10:42:24,ASK,5581,3
10:42:24,ASK,5581,2
10:42:24,BID,5579,5
10:42:26,BID,5579,3
10:42:26,BID,5578,4
10:42:26,BID,5578,3
10:42:26,BID,5578,2
10:42:26,BID,5578,1
10:42:48,BID,5578,2
10:42:48,BID,5578,3
10:42:48,BID,5578,4
10:42:48,BID,5579,1
10:42:48,BID,5579,2
10:42:48,BID,5579,3
10:42:48,BID,5579,4
10:42:48,BID,5579,3
10:42:48,ASK,5581,3
10:42:48,BID,5579,2
10:42:54,BID,5579,1
10:42:54,BID,5578,3
10:42:56,BID,5579,1
10:42:56,BID,5579,2
10:42:59,BID,5579,1
10:43:00,BID,5578,3
10:43:00,BID,5579,1
10:43:00,BID,5579,2
